AÑO,DEPARTAMENTO,MUNICIPO,TOTAL MUESTRAS,RESULTADO COLOR APARENTE,RESULTADO TURBIEDAD,RESULTADO PH,RESULTADO CLORO RESIDUAL LIBRE,RESULTADO ALCALINIDAD TOTAL,RESULTADO CALCIO,RESULTADO FOSFATOS,RESULTADO MANGANESO,RESULTADO MOLIBDENO,RESULTADO MAGNESIO,RESULTADO ZINC,RESULTADO DUREZA TOTAL,RESULTADO SULFATOS,RESULTADO HIERRO TOTAL,RESULTADO CLORUROS,RESULTADO NITRATOS,RESULTADO NITRITOS,RESULTADO ALUMINIO,RESULTADO FLORUROS,RESULTADO COT,RESULTADO COLIFORMES TOTALES,RESULTADO E.COLI,RESULTADO ANTIMONIO,RESULTADO ARSÉNICO,RESULTADO BARIO,RESULTADO CADMIO,RESULTADO CIANURO LIBRE Y DIASOCIABLE,RESULTADO COBRE,RESULTADO Cromo total,RESULTADO MERCURIO,RESULTADO NIQUEL,RESULTADO PLOMO,RESULTADO SELENIO,RESULTADO TRIHALOMETANOS TOTALES,RESULTADO HIDROCARBUROS AROMÁTICOS POLICICLICOS,RESULTADO GIARDIA,RESULTADO CRYPTOSPORIDIUM,RESULTADO PLAGUICIDAS TOTALES,RESULTADO ORGANOFOSFORADOS Y CARBAMATOS,RESULTADO MESÓFILOS,IRCA PROMEDIO,IRCA BASE PROMEDIO,NIVEL DE RIESGO PROMEDIO
2015,Huila,Agrado,56,20.08928571,2.881071429,7.123214286,0.072321429,67.5,,0.175,,,,,59.5,12.1725,0.03,16.375,,,,0.1,,0.607142857,0.375,,,,,,,,,,,,,,,,,,,51.686071,51.686071,ALTO
2015,Huila,Aipe,58,12.75862069,1.845172414,7.425862069,0.241724138,45.75,,0.075,,,,,53.5,8.8675,0,17.875,,,,0,,0.517241379,0.362068966,,,,,,,,,,,,,,,,,,,43.276724,43.276724,ALTO
2015,Huila,Algeciras,62,26.93548387,2.775645161,7.412903226,0.09983871,43,,0.075,,,,,48,16.175,0.0925,18,,,,0.2,,0.548387097,0.5,,,,,,,,,,,,,,,,,,,50.806612,50.806612,ALTO
2015,Huila,Altamira,61,15.39344262,2.45442623,7.616393443,0.2,44.75,,0.1375,,,,,45.5,16.575,0.05,7.666666667,,,,0.2,,0.704918033,0.524590164,,,,,,,,,,,,,,,,,,,52.235573,52.235573,ALTO
2015,Huila,Baraya,63,21.6984127,2.277619048,7.131746032,0.215396825,69,,0.125,,,,,76,27.3,0.025,12.25,,,,0.1,,0.587301587,0.444444444,,,,,,,,,,,,,,,,,,,49.385714,49.385714,ALTO
2015,Huila,Campoalegre,57,10.87719298,1.458245614,7.374736842,0.132105263,68.83333333,,0.133333333,,,,,51.66666667,8.998333333,0.091666667,10.56666667,,,,0.3,,0.50877193,0.421052632,,,,,,,,,,,,,,,,,,,41.495263,41.495263,ALTO
2015,Huila,Colombia,61,50.03278689,6.395081967,6.9,0.106065574,31.25,,0.125,,,,,40,26.275,0.005,11.5,,,,0,,0.590163934,0.442622951,,,,,,,,,,,,,,,,,,,57.737704,57.737704,ALTO
2015,Huila,Elías,61,18.06557377,3.458196721,7.568852459,0.173770492,65.75,,0.25,,,,,81.805,26.075,0.0125,17.125,,,,0.1,,0.68852459,0.508196721,,,,,,,,,,,,,,,,,,,53.342622,53.342622,ALTO
2015,Huila,Garzón,193,15.1865285,1.551709845,7.16373057,0.241813472,27.875,,0.1,,,,,39.25,17.05875,0.08125,14.1875,,,,0.05,,0.481865285,0.357512953,,,,,,,,,,,,,,,,,,,41.24202,41.24202,ALTO
2015,Huila,Gigante,64,13.984375,1.13734375,7.46,0.16765625,38,,0.066666667,,,,,44,9.676666667,0.033333333,12,,,,0.3,,0.71875,0.609375,,,,,,,,,,,,,,,,,,,53.461718,53.461718,ALTO
2015,Huila,Guadalupe,64,15.96875,2.3490625,7.3453125,0.08609375,23.25,,0.0625,,,,,34.5,15.65,0.025,10.975,,,,0.1,0,0.59375,0.523809524,,,,,,,,,,,,,,,,,,,50.737968,50.737968,ALTO
2015,Huila,Hobo,56,10.67857143,1.098035714,7.6,0.110892857,44,,0.2,,,,,88.66666667,22.53333333,0,14,,,,1,,0.625,0.5,,,,,,,,,,,,,,,,,,,47.989464,47.989464,ALTO
2015,Huila,Iquira,61,8.770491803,1.09557377,7.213606557,0.11442623,46.25,,0.13,,,,,39.2,11.128,0.02,11.875,,,0,0,,0.683333333,0.483333333,,,,,,,,,,,,,,,,,,,45.948852,45.948852,ALTO
2015,Huila,Isnos,62,39.82258065,3.024354839,6.8,0.243548387,25.75,,0.15,,,,,29.5,2.8425,0.15,14.75,,,,0,,0.467741935,0.403225806,,,,,,,,,,,,,,,,,,,51.405322,51.405322,ALTO
2015,Huila,La Argentina,60,15.5,2.809666667,7.068333333,0.147166667,20.66666667,,0.166666667,,,,,11.33333333,19.94333333,0.016666667,17,,,,0.3,,0.85,0.583333333,,,,,,,,,,,,,,,,,,,62.308,62.308,ALTO
2015,Huila,La Plata,172,20.77906977,2.008662791,6.974534884,0.178604651,78.75,,0.1825,,,,,71.5,6.92,0.02,13.075,,,1,0.55,,0.660818713,0.438596491,,,,,,,,,,,,,,,,,,,51.194651,51.194651,ALTO
2015,Huila,Nátaga,62,26.62903226,3.433548387,7.011290323,0.180806452,13.6,,0.088,,,,,24,10.08,0.09,11,,,,0,,0.532258065,0.451612903,,,,,,,,,,,,,,,,,,,52.219516,52.219516,ALTO
2015,Huila,Neiva,152,7.921052632,1.961118421,7.282236842,0.751973684,62.47368421,,0.052631579,,,,,69.68421053,12.22578947,0.010526316,14.63157895,,,,0.4,,0.289473684,0.144736842,,,,,,,,,,,,,,,,,,,22.76671,22.76671,MEDIO
2015,Huila,Oporapa,57,22.19298246,1.682105263,6.840350877,0,,,,,,,,,,,,,,1,0.5,,0.696428571,0.589285714,,,,,,,,,,,,,,,,,,,61.025263,61.025263,ALTO
2015,Huila,Paicol,63,16.52380952,3.306507937,6.514285714,0.193650794,22,,0.02,,,,,20.8,5.482,0.02,12.1,,,,0,,0.555555556,0.523809524,,,,,,,,,,,,,,,,,,,50.841746,50.841746,ALTO
2015,Huila,Palermo,69,14.08823529,2.820147059,7.491176471,0.430294118,86.76923077,,0.196428571,,,,,42.26666667,16.06333333,0.073333333,24.8,,,,2.016666667,,0.25,0.191176471,,,,,,,,,,,,,,,,,,,22.51,22.51,MEDIO
2015,Huila,Palestina,59,22.49152542,2.605084746,6.83440678,0.292033898,2.75,,0.176666667,,,,,12.5,17.4375,0.0875,11.125,,,0,0,,0.534482759,0.310344828,,,,,,,,,,,,,,,,,,,45.561525,45.561525,ALTO
2015,Huila,Pital,63,19.66666667,2.682063492,6.942857143,0.169047619,34,,0.084,,,,,51.6,19.16,0.006,13.7,,,,0.02,,0.650793651,0.476190476,,,,,,,,,,,,,,,,,,,56.589841,56.589841,ALTO
2015,Huila,Pitalito,233,19.08583691,3.474892704,7.207253219,0.364377682,35.88888889,,0.065555556,,,,,32,5.85,0.007777778,20,,,,0,,0.566523605,0.39055794,,,,,,,,,,,,,,,,,,,46.877167,46.877167,ALTO
2015,Huila,Rivera,63,9.984126984,0.76968254,7.26984127,0.171746032,65,,0.1125,,,,,55.75,10.8625,0.00875,11.8125,,,,0.2,,0.53968254,0.365079365,,,,,,,,,,,,,,,,,,,35.648253,35.648253,ALTO
2015,Huila,Saladoblanco,56,25.32142857,3.003035714,7.03125,0.199464286,25.66666667,,0.116666667,,,,,31.33333333,2.033333333,0.006666667,15.83333333,,,1,0,,0.6,0.418181818,,,,,,,,,,,,,,,,,,,52.348035,52.348035,ALTO
2015,Huila,San Agustín,64,39.59375,2.2965625,6.8328125,0.16265625,11,,0.13,,,,,14.4,8.084,0.034,9.1,,,,0,,0.390625,0.1875,,,,,,,,,,,,,,,,,,,38.277031,38.277031,ALTO
2015,Huila,Santa María,34,14.85294118,2.499117647,7.604117647,0.164411765,52.33333333,,0.066666667,,,,,45.33333333,0.376666667,0,16.33333333,,,,0,,0.588235294,0.441176471,,,,,,,,,,,,,,,,,,,45.649705,45.649705,ALTO
2015,Huila,Suaza,51,18.1372549,2.441960784,7.131372549,0.095294118,28.66666667,,0.183333333,,,,,30,13.38333333,0,19.33333333,,,,0.1,,0.588235294,0.411764706,,,,,,,,,,,,,,,,,,,46.60647,46.60647,ALTO
2015,Huila,Tarqui,61,9.557377049,1.329016393,7.41147541,0.230491803,83,,0.09,,,,,84,7.085,0,14.58333333,,,,0,,0.475409836,0.278688525,,,,,,,,,,,,,,,,,,,37.580163,37.580163,ALTO
2015,Huila,Tello,57,13.42105263,2.047192982,7.403508772,0.19877193,70.66666667,,0.133333333,,,,,78,21.1,0,17.33333333,,,,0.2,,0.649122807,0.526315789,,,,,,,,,,,,,,,,,,,51.539473,51.539473,ALTO
2015,Huila,Teruel,56,19.73214286,1.198392857,7.3525,0.254642857,30,,0.083333333,,,,,18.66666667,4.546666667,0.016666667,9.166666667,,,,0,,0.517857143,0.464285714,,,,,,,,,,,,,,,,,,,47.27625,47.27625,ALTO
2015,Huila,Tesalia,63,11.03174603,1.078888889,6.912698413,0.163492063,47.25,,0.0625,,,,,55.5,18.6,0.0625,7.875,,,,0,,0.380952381,0.285714286,,,,,,,,,,,,,,,,,,,33.60619,33.60619,MEDIO
2015,Huila,Timaná,56,11.96428571,0.992321429,7.411964286,0.223571429,48.33333333,,0.166666667,,,,,46.66666667,3.92,0.006666667,16.66666667,,,0,0,,0.618181818,0.527272727,,,,,,,,,,,,,,,,,,,47.690357,47.690357,ALTO
2015,Huila,Villavieja,65,21.83076923,5.948461538,7.133846154,0.502923077,48.47058824,,0.094117647,,,,,40.35294118,27.51294118,0.021764706,27.05882353,,,,0,,0.323076923,0.215384615,,,,,,,,,,,,,,,,,,,28.784307,28.784307,MEDIO
2015,Huila,Yaguará,63,10.65079365,0.964444444,6.561904762,0.12047619,37,,0.18,,,,,34.8,12.184,0.02,8.1,,,,0.1,,0.476190476,0.396825397,,,,,,,,,,,,,,,,,,,40.570158,40.570158,ALTO
2015,La Guajira,Albania,6,3,0.725,7.6,0.648333333,311.6666667,,,,,,,186.5,64.2,,,,,,,,259.3333333,0.166666667,,,,,,,,,,,,,,,,,,,21.905,21.905,MEDIO
2015,La Guajira,Barrancas,23,18.60869565,3.480869565,7.012608696,0.916521739,24.78,,,,,,,22.84090909,4.769230769,,,,,,,,574.173913,13.04347826,,,,,,,,,,,,,,,,,,,37.906086,37.906086,ALTO
2015,La Guajira,Dibulla,23,36.26086957,5.208695652,7.542380952,0,20.81818182,2,,,,,,17.9,0,,,,,,,,1100,273.7826087,,,,,,,,,,,,,,,,,,,85.495652,85.495652,INVIABLE SANITARIAMENTE
2015,La Guajira,Distracción,13,8,1.510769231,7.063846154,1.273846154,24.22222222,,,,,,,23,9.285714286,,,,,,,,87.38461538,4.769230769,,,,,,,,,,,,,,,,,,,13.773076,13.773076,BAJO
2015,La Guajira,El Molino,13,3.076923077,1.12,7.891538462,1.6,144.75,,,,,,,246.3333333,147,,,,,,,,1.923076923,0,,,,,,,,,,,,,,,,,,,3.016153,3.016153,SIN RIESGO
2015,La Guajira,Fonseca,23,18.86956522,2.613913043,7.167826087,1.064347826,25.58333333,,,,,,,21.03,4.927272727,,,,,,,,385.5652174,107.7826087,,,,,,,,,,,,,,,,,,,36.899565,36.899565,ALTO
2015,La Guajira,Hato Nuevo,11,7.636363636,2.671818182,7.425454545,1.324545455,246.3333333,,,,,,,257.5,14.025,,,,,,,,212,15.63636364,,,,,,,,,,,,,,,,,,,32.066363,32.066363,MEDIO
2015,La Guajira,La Jagua Del Pilar,12,7.416666667,1.304166667,7.766666667,0.935833333,106.425,,,,,,,120,76.33333333,,,,,,,,461.75,112.5833333,,,,,,,,,,,,,,,,,,,31.7375,31.7375,MEDIO
2015,La Guajira,Maicao,32,3.096774194,0.546451613,7.659354839,1.271290323,189.3545,,,,,,,193.25,63.07873684,,,,,,,,0.375,0,,,,,,,,,,,,,,,,,,,4.209375,4.209375,SIN RIESGO
2015,La Guajira,Manaure,20,3.15,0.2675,7.016,0.888333333,24.08333333,,,,,,,19.4,2.7,,,,,,,,55.25,0,,,,,,,,,,,,,,,,,,,6.899,6.899,BAJO
2015,La Guajira,Riohacha,77,6.727272727,1.167922078,7.099605263,1.410649351,19.85714286,,2,,,,,18.53846154,1.596956522,,,,,,,,0.909090909,0,,,,,,,,,,,,,,,,,,,2.470649,2.470649,SIN RIESGO
2015,La Guajira,Villanueva,20,5.6,1.195,7.8455,1.427,243.3333333,,,,,,,129.4,66.11111111,,,,,,,,12.8,0.05,,,,,,,,,,,,,,,,,,,8.317,8.317,BAJO
2015,Magdalena,Algarrobo,17,5.045454545,1.392857143,7.281818182,,89.27272727,,,,,,,83.27272727,,,,,,,,,544.6,1.5,,,,,,,,,,,,,,,,,,,23.342352,23.342352,MEDIO
2015,Magdalena,Aracataca,4,6.566666667,1.33,6.733333333,0.03,18,,,,,,,20.66666667,,,,,,,,,1517.666667,22.33333333,,,,,,,,,,,,,,,,,,,68.24,68.24,ALTO
2015,Magdalena,Ariguaní,56,5.633333333,13.59333333,7.425,0.1,216.1869565,207,,,,,,117,,,,,,,,,716.2765957,4.914893617,,,,,,,,,,,,,,,,,,,57.854821,57.854821,ALTO
2015,Magdalena,Cerro San Antonio,13,11.91,8.497142857,7.48,1.888888889,55.88888889,,,,,,,55.55555556,,,,,,,,,222.1818182,0,,,,,,,,,,,,,,,,,,,14.146923,14.146923,MEDIO
2015,Magdalena,Chibolo,21,38.7625,4.065833333,7.06875,,57.35714286,,,,,,,105.5714286,,,,,,,,,1266.444444,291.5,,,,,,,,,,,,,,,,,,,61.86619,61.86619,ALTO
2015,Magdalena,Ciénaga,132,4.443529412,1.671692308,7.027058824,0.890714286,25.79746835,44,,,,,,36.66233766,,,,4.886666667,0.067666667,,,,0.20952381,0.00952381,,,,,,,,,,,,,,,,,,,3.162196,3.162196,SIN RIESGO
2015,Magdalena,Concordia,24,27.00555556,5.727857143,6.966666667,0.088235294,64.3125,,,,,,,87.25,,,,,,,,,412,12.10526316,,,,,,,,,,,,,,,,,,,45.739583,45.739583,ALTO
2015,Magdalena,El Banco,57,4.197297297,0.707586207,6.954054054,1.253666667,27.46875,,,,,,,71.0625,,,,,,,,,155.7021277,0.042553191,,,,,,,,,,,,,,,,,,,2.973333,2.973333,SIN RIESGO
2015,Magdalena,El Piñon,38,7.85625,7.423333333,7.166666667,2.381818182,32.86956522,,,,,,,59.25,,,,,,,,,0.103448276,0,,,,,,,,,,,,,,,,,,,14.416578,14.416578,MEDIO
2015,Magdalena,El Retén,14,4.89,1.38625,7.39,,131.8,,,,,,,68.2,,,,,,,,,1352.888889,10.55555556,,,,,,,,,,,,,,,,,,,45.079285,45.079285,ALTO
2015,Magdalena,Fundación,57,7.444827586,4.387826087,6.8,1,22.86206897,,,,,,,30.62068966,,,,,,,,,29.82978723,2.14893617,,,,,,,,,,,,,,,,,,,23.994385,23.994385,MEDIO
2015,Magdalena,Guamal,65,3.661764706,0.765714286,9.423529412,83,86.56666667,,,,,,,71.87096774,,,,,,0,0,,539.6415094,8.037735849,,,,,,,,,,,,,,,,,,,26.157384,26.157384,MEDIO
2015,Magdalena,Nueva Granada,11,5.3,0.94,7.144444444,0.111111111,162.75,,,,,,,125.5,,,,,,,,,383.2222222,6,,,,,,,,,,,,,,,,,,,41.464545,41.464545,ALTO
2015,Magdalena,Pedraza,12,4.44,0.787142857,7.49,,32.11111111,,,,,,,95.11111111,,,,,,,,,392.4444444,7.111111111,,,,,,,,,,,,,,,,,,,32.696666,32.696666,MEDIO
2015,Magdalena,Pijiño Del Carmen,13,2.8625,0.352857143,7.0625,0,134.1666667,,,,,,,134.3333333,,,,,,,,,453.5,2.25,,,,,,,,,,,,,,,,,,,36.1,36.1,ALTO
2015,Magdalena,Pivijay,57,19.25833333,3.858333333,7.183333333,1.619047619,24.42105263,,,,,,,75.9047619,,,,,,,,,114.9215686,2.470588235,,,,,,,,,,,,,,,,,,,26.220877,26.220877,MEDIO
2015,Magdalena,Plato,33,6.609363636,1.193333333,6.8,0.45,64.27272727,68,,,,,,86.4,,,,,,,,,239.0666667,4.066666667,,,,,,,,,,,,,,,,,,,18.993636,18.993636,MEDIO
2015,Magdalena,Puebloviejo,31,7.662962963,1.402857143,7.548,7.25,36.52173913,,,,,,,40.7826087,,,,,,,,,689.4736842,78.73684211,,,,,,,,,,,,,,,,,,,37.604516,37.604516,ALTO
2015,Magdalena,Remolino,18,19.93636364,11.64454545,6.8,0.4,38.22222222,,,,,,,59.55555556,,,,,,,,,612.6666667,5,,,,,,,,,,,,,,,,,,,54.010555,54.010555,ALTO
2015,Magdalena,Sabanas De San Angel,20,1.512857143,0.648,7.557142857,1.471428571,160.9285714,,,,,,,148.7142857,,,,,,,,,1.25,0,,,,,,,,,,,,,,,,,,,2.818,2.818,SIN RIESGO
2015,Magdalena,Salamina,21,13,11.015,7.278571429,0.890909091,21.16666667,,,,,,,82,,,,,,,,,8.882352941,0.235294118,,,,,,,,,,,,,,,,,,,20.048571,20.048571,MEDIO
2015,Magdalena,San Sebastián De Buenavista,20,4.32,1.300714286,7.913333333,17.44615385,181.9285714,,,,,,,38.13333333,,,,,,,,,4,0.857142857,,,,,,,,,,,,,,,,,,,24.6205,24.6205,MEDIO
2015,Magdalena,San Zenón,17,16.4,3.275,7.7,,109.1818182,,,,,,,118.2727273,,,,,,,,,1302.625,8.625,,,,,,,,,,,,,,,,,,,68.519411,68.519411,ALTO
2015,Magdalena,Santa Ana,76,48.15325581,30.572,6.860465116,2.258823529,86.91666667,100,,,,,,105.1666667,,,,,,,,,975.4137931,226.9310345,,,,,,,,,,,,,,,,,,,59.865921,59.865921,ALTO
2015,Magdalena,Santa Bárbara De Pinto,13,10.9,1.5225,8.375,,237.5,,,,,,,121,,,,,,,,,916.6666667,29.58333333,,,,,,,,,,,,,,,,,,,76.423076,76.423076,ALTO
2015,Magdalena,Santa Marta,298,5.306813725,2.091866667,7.139127517,0.963892617,103.5136612,10.5,,,,,,128.7016575,36,,,1.88,0.036666667,,,,1.974789916,0,,,,,,,,,,,,,,,,,,,5.020872,5.020872,SIN RIESGO
2015,Magdalena,Sitionuevo,49,251.08,397.8058824,7.295238095,7.4,37.95,,,,,,,60.4,,,,,,,,,2366.222222,498.1555556,,,,,,,,,,,,,,,,,,,94.609183,94.609183,INVIABLE SANITARIAMENTE
2015,Magdalena,Tenerife,27,107.8052632,97.49941176,7.194736842,0.433333333,32.4375,,,,,,,54.75,,,,,,,,,506,30.18181818,,,,,,,,,,,,,,,,,,,60.8,60.8,ALTO
2015,Magdalena,Zapayán,11,127.25,37.61428571,7.175,,121.5714286,,,,,,,92,,,,,,,,,2046.555556,121.8888889,,,,,,,,,,,,,,,,,,,88.841818,88.841818,INVIABLE SANITARIAMENTE
2015,Meta,Acacías,88,15.5,1.629659091,7.022613636,0.756363636,12.46144578,,0.088918919,,,,,16.92307692,11.33333333,0.172380952,8.857142857,0.36,0.005133333,,0.022222222,,35.76470588,0.388235294,,,,0,,0.04,0.021,,,,,,,,,,,60.09411765,14.098068,14.098068,MEDIO
2015,Meta,Barranca De Upía,18,13,1.726666667,6.342222222,0.26,12.70588235,0.5,0.07875,,,1.5,,21.25,2,0.125,,,0.004111111,,0.006666667,0.1,61.94117647,2.882352941,,,,0,,0.0325,0.015,,,,,,,,,,,104.1176471,32.903888,32.903888,MEDIO
2015,Meta,Cabuyaro,19,13.15789474,3.715789474,7.147894737,0.795789474,68,10.5,0.117777778,,,2.5,,85.05882353,2.666666667,0.09625,,,0.003285714,,0.32,,137.1111111,1.444444444,,,,0,,0.046666667,0.020333333,,,,,,,,,,,120.3333333,23.089473,23.089473,MEDIO
2015,Meta,Castilla La Nueva,22,16.81818182,1.589545455,6.778181818,0.648636364,17.04761905,0.693333333,0.099,,,0.5,,13.875,15.5,0.157416667,4,,0.004692308,,0.21,,91.22727273,4.909090909,,,,0,,0.04,0,,,,,,,,,,,142.6363636,30.282272,30.282272,MEDIO
2015,Meta,Cubarral,23,43.34782609,3.59,6.834347826,0,15.36363636,9,0.086666667,,,0.5,,28.75,4,0.1,1,,0.006777778,,0.016,3.1,760.8695652,73.04347826,,,,,,0.04,0,,,,,,,,,,,577.0869565,77.031304,77.031304,ALTO
2015,Meta,Cumaral,37,11.78378378,1.724324324,6.981081081,0.719189189,22.31428571,7.6,0.085625,,,1.4,,32.19230769,18,0.167058824,6.5,,0.005636364,,0.006666667,,277.3783784,9.594594595,,,,0,,0.041666667,0.03,,,,,,,,,,,147.4594595,24.57054,24.57054,MEDIO
2015,Meta,El Calvario,20,12.5,0.7575,6.9595,0,15.63157895,1.5,0.056666667,,,0.5,,24,3.5,0.088888889,4,0.5,0.00625,,0.02,0,86.2,6.3,,,,,,0.04,0.015,,,,,,,,,,,219.6,50.8055,50.8055,ALTO
2015,Meta,El Castillo,26,50.37307692,9.759615385,7.303461538,0,34.56,25,0.158181818,,,4.75,,40.5,6,0.2,5,0.1,0.005266667,,0.006666667,,727.6153846,47.76923077,,,,,,0.036833333,0,,,,,,,,,,,563.2307692,84.036538,84.036538,INVIABLE SANITARIAMENTE
2015,Meta,El Dorado,20,89.3,14.6705,7.6445,0.811,104.7894737,,0.108,,,,,116.4166667,8.666666667,0.16,4,,0.004785714,,0.043333333,2.8,0.35,0.35,,,,,,0.036,0.015,,,,,,,,,,,197.9,28.75,28.75,MEDIO
2015,Meta,Fuente De Oro,5,332,48.42,6.948,0.196,32.2,18.33333333,,,,1.666666667,,46.25,,,,,0.003,,,,48.4,0,,,,,,0.07,,,,,,,,,,,,118.4,41.592,41.592,ALTO
2015,Meta,Granada,29,27.72413793,2.789655172,7.109310345,0.224827586,59.64285714,41.28571429,0.095714286,,,7.857142857,,72.94117647,2.5,0.15,7,0.5,0.007666667,,0.081666667,0.5,337.1724138,107.5172414,,,,0,,0.040571429,0.01,,,,,,,,,,,300.9655172,44.063448,44.063448,ALTO
2015,Meta,Guamal,20,29.3,2.135,6.5455,0.786,11.84210526,2,0.133333333,,,0.5,,14.66666667,3,0.133333333,5,,0.004555556,,0.016666667,,268.6315789,7.789473684,,,,0,,0.0525,0.03,,,,,,,,,,,223.1578947,25.7,25.7,MEDIO
2015,Meta,La Macarena,12,7.666666667,0.959166667,6.943333333,0.826666667,18,9.5,0.105,,,0.5,,47.125,15.5,0.2,12,0.1,0.003833333,,,0,20.83333333,1.083333333,,,,0,,0.04,0.03,,,,,,,,,,,116.6666667,24.305,24.305,MEDIO
2015,Meta,Lejanías,16,57.1875,15,7.38625,0.22875,67.375,,0.101428571,,,,,99.08333333,13,0.125,7,0.1,0.007428571,,0.045,1.7,946.25,68.6875,,,,0,,0.04,0.015,,,,,,,,,,,575.75,70.594375,70.594375,ALTO
2015,Meta,Mesetas,24,72.45833333,9.8625,6.530416667,0,4.739130435,0.5,0.095769231,,,1,,8.111111111,3,0.15,,,0.006,,0.0075,0.1,412.7083333,14.5,,,,0,,0.05,0.01,,,,,,,,,,,453.875,79.829583,79.829583,ALTO
2015,Meta,Puerto Concordia,5,3.8,0.42,6.366,0.948,17,,0.15,,,,,21,,0.1,,,0.0052,,0.013333333,,0.2,0,,,,,,0.04,0.03,,,,,,,,,,,67.6,7.986,7.986,BAJO
2015,Meta,Puerto Gaitán,27,11.40740741,4.080740741,6.702962963,0.737777778,18.13043478,4,0.093333333,,,0,,17.625,4.5,0.155555556,2,,0.004823529,,0.033333333,0.5,4.038461538,0.230769231,,,,0,,0.03075,0.01,,,,,,,,,,,25.92307692,22.185925,22.185925,MEDIO
2015,Meta,Puerto Lleras,15,3.933333333,0.529285714,6.771333333,0.955333333,60.2,2.5,0.156666667,,,0.5,,79.85714286,7,0.105714286,0.45,,0.043,,,,72.92857143,0.285714286,,,,0,,,0.015,,,,,,,,,,,148.5714286,18.296666,18.296666,MEDIO
2015,Meta,Puerto López,48,30.77083333,4.136458333,6.768125,0,51.26086957,10.5,0.109,,,2.5,,54.2375,6.375,0.1605,6.5,0.55,0.005076923,,0.265,2,72.06382979,0.787234043,,,,0,,0.072222222,0.021428571,,,,,,,,,,,111.4042553,49.812083,49.812083,ALTO
2015,Meta,Puerto Rico,14,7.928571429,0.917857143,7.171428571,0.845,38.92307692,15,0.121666667,,,2,,47.77777778,5.333333333,0.1,9,1.7,0.005428571,,0,0.4,0,0,,,,0,,0.106666667,0.01,,,,,,,,,,,1.5,6.687857,6.687857,BAJO
2015,Meta,Restrepo,36,5.722222222,1.1375,7.369444444,0.748333333,19.29411765,6.75,0.079285714,,,2,,26.14285714,6,0.143529412,6.75,0.45,0.005875,,0.008333333,,32,0.114285714,,,,0,,0.04,0.01,,,,,,,,,,,22.4,4.791388,4.791388,SIN RIESGO
2015,Meta,San Carlos De Guaroa,13,7.923076923,0.75,7.35,1.619230769,43.53846154,7,0.074,,,6,,64.91666667,2.666666667,0.096,,,0.0055,,0.44,,2,0.076923077,,,,0,,,0.03,,,,,,,,,,,77.69230769,19.21923,19.21923,MEDIO
2015,Meta,San Juan De Arama,23,51.73913043,9.432608696,7.018695652,0.371304348,17.27272727,2,0.106,,,1,,23.6875,6.25,0.106,2,,0.005363636,,0.008333333,,137.3043478,3.956521739,,,,0,,0.031,0.01,,,,,,,,,,,269.826087,52.174347,52.174347,ALTO
2015,Meta,San Juanito,18,28,3.594444444,49.055,0,18.94117647,,0.106,,,,,22.92307692,4.666666667,0.17,3,0.4,0.005454545,,0.000666667,0.6,96.11111111,10.88888889,,,,,,0.11,0.015,,,,,,,,,,,192.7777778,51.321111,51.321111,ALTO
2015,Meta,San Martín,33,13.42424242,1.409090909,5.791515152,0.552121212,7.032258065,9,0.1075,,,0,,20.81818182,3.75,2.482307692,7,0.45,0.006625,,0.02,,0.272727273,0,,,,0,,0.03125,0.013333333,,,,,,,,,,,2.484848485,17.18909,17.18909,MEDIO
2015,Meta,Uribe,11,15.09090909,1.627272727,7.286363636,0.397272727,6.454545455,,0.104,,,,,17.81818182,3,0.102,,,0.003,,,,0.272727273,0.090909091,,,,0,,0.03,0.02,,,,,,,,,,,111.6363636,23.122727,23.122727,MEDIO
2015,Meta,Villavicencio,265,11.72830189,1.583622642,6.812943396,0.607462121,27.04792157,10.36363636,0.104343434,,,3.5,,43.62311558,11.57894737,0.135673077,10.51111111,0.9515,0.012878261,,0.038913043,1.965217391,141.0965251,8.711538462,0,,,0,,0.043853659,0.0192,,,,,,,,,,,140.5830116,24.107056,24.107056,MEDIO
2015,Meta,Vista Hermosa,27,34.59259259,5.212962963,6.771111111,0.055925926,27.30769231,2,0.125,,,0.5,,26.55,5.5,0.149285714,,,0.008071429,,0.124,0.9,180.3333333,7,,,,0,,0.045,0.02,,,,,,,,,,,343.8518519,46.844444,46.844444,ALTO
2015,Nariño,Albán,75,11.66666667,8.938157895,7.1384,0.470588235,31.616,,,,,,,28.132,,0.279333333,2.578,0,0,0.0065,0.111764706,,2529.306667,359.8933333,,,,,,,,,,,,,,,,,,,49.727333,49.727333,ALTO
2015,Nariño,Aldana,34,32.64705882,28.34,8.088235294,0.703571429,43.54705882,,,,,,,46.85588235,,1.973823529,8.707692308,,,0.239333333,0.29,,4.878787879,0,,,,,,,,,,,,,,,,,,,15.014411,15.014411,MEDIO
2015,Nariño,Ancuyá,76,12.17105263,1.660625,8.025,0.311111111,105.8868421,,,,,,,107.8526316,,0.150526316,5.57,,0,0.01675,,,2442.013158,115.9210526,,,,,,,,,,,,,,,,,,,54.733421,54.733421,ALTO
2015,Nariño,Arboleda,79,27.34177215,2.241702128,7.584177215,0.168,59.08461538,,,,,,,46.89367089,,0.259113924,2.375,,0,0.035,0.055,,5033.620253,269.164557,,,,,,,,,,,,,,,,,,,70.971012,70.971012,ALTO
